nom	id	theme	v25	v2026
<Variable xmlNoeud>.ChercheNamespaceParURI	1000023890	XML (syntaxe préfixée)	1	1
<Variable xmlNoeud>.NoeudValide	1000023894	XML (syntaxe préfixée)	1	1
<Variable xsdEntité>.AjouteAttribut	1000023949	SOAP (syntaxe préfixée)	1	1
<Variable zipArchive>.AjouteFichier	1000019050	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.AjouteListeFichier	1000019159	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.AjouteRépertoire	1000019078	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.ChangeChemin	1000026329	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	0	1
<Variable zipArchive>.ChercheFichier	1000026330	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	0	1
<Variable zipArchive>.Crée	1000019160	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.CréeExe	1000019079	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.DébutAjoutFichier	1410091280	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	0	1
<Variable zipArchive>.Découpe	1000019161	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.EstMulti	1000019080	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.Existe	1000026332	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	0	1
<Variable zipArchive>.ExtraitChemin	1000019081	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.ExtraitFichier	1000019082	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.ExtraitListeFichier	1000019084	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.ExtraitRépertoire	1000025755	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	0	1
<Variable zipArchive>.ExtraitTout	1000019085	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.Ferme	1000019086	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.FichierEnCours	1000019090	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.FinAjoutFichier	1410091281	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	0	1
<Variable zipArchive>.InfoFichier	1000019092	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.ListeFichier	1000019093	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.NbPartieNécessaire	1000019094	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.Ouvre	1000019097	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.OuvreCAB	1000019148	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.OuvreRAR	1000019150	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.Regroupe	1000019151	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.SupprimeFichier	1000019152	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.SupprimeListeFichier	1000019153	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.SupprimeTout	1000019154	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<Variable zipArchive>.TailleFichier	1000019155	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	1	1
<VisiteGuidée>.Arrête	1410090323		0	1
<VisiteGuidée>.ChangeEtape	1410090324		0	1
<VisiteGuidée>.Démarre	1410090325		0	1
<VisiteGuidée>.Info	1410090326		0	1
<Xaml>.Evénement	1000015009	Xaml (syntaxe préfixée)	1	1
<Xaml>.Propriété	1000015010	Xaml (syntaxe préfixée)	1	1
<xmlDocument>.VersJSON	1410087334	XML (syntaxe préfixée)	0	1
<xmlNoeud>.VersJSON	1410087333	XML (syntaxe préfixée)	0	1
<zipArchive>.SélectionFichier	1000026294	archivage (gestion des ZIP, WDZ, CAB, RAR, 7z, TAR, gzip, ...) (syntaxe préfixée)	0	1
<Zone multiligne>.AjouteLigne	1000020216	gestion des champs Zone multiligne (syntaxe préfixée)	1	1
<Zone multiligne>.InsèreLigne	1000020217	gestion des champs Zone multiligne (syntaxe préfixée)	1	1
<Zone multiligne>.Supprime	1000020218	gestion des champs Zone multiligne (syntaxe préfixée)	1	1
<Zone multiligne>.SupprimeTout	1000020219	gestion des champs Zone multiligne (syntaxe préfixée)	1	1
<Zone répétée>.Affiche	1000023451	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.AffichePopup	1000023481	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Ajoute	1000023469	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.AjouteDébut	1410090639	gestion des champs Zone répétée (syntaxe préfixée)	0	1
<Zone répétée>.AjouteFI	1000023474	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.AjouteFIDébut	1410090640	gestion des champs Zone répétée (syntaxe préfixée)	0	1
<Zone répétée>.AjouteLigne	1000023475	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.AjoutEnCours	1000023482	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.AjoutePI	1410089490	gestion des champs Zone répétée (syntaxe préfixée)	0	1
<Zone répétée>.AnnuleBalayage	1000023483	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Cherche	1000023484	gestion des champs Zone répétée (syntaxe objet)	1	0
<Zone répétée>.CherchePartout	1000023485	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.DébutRemplissage	1000023487	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.DéplaceLigne	1000023488	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Déroule	1000023489	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.DérouleTout	1000023490	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Enregistre	1000023496	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Enroule	1000023497	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.EnrouleDéroule	1000023499	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.EnrouleTout	1000023500	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.FinRemplissage	1000023501	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.IndiceRupture	1000023502	gestion des champs Zone répétée (syntaxe objet)	1	1
<Zone répétée>.InfoXY	1000023508	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Insère	1000023509	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.InsèreFI	1000023510	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.InsèreLigne	1000023511	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.InsèrePI	1410089491	gestion des champs Zone répétée (syntaxe préfixée)	0	1
<Zone répétée>.Modifie	1000023512	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.ModifieFI	1000023519	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.ModifieLigne	1000023520	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.ModifiePI	1410089492	gestion des champs Zone répétée (syntaxe préfixée)	0	1
<Zone répétée>.NumEnr	1000023521	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Occurrence	1000023522	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Position	1000023523	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.RafraîchissementVisible	1000023524	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.RestaurePositionEtSélection	1000023525	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.SauvePositionEtSélection	1000023696	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Select	1000023697	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.SelectMoins	1000023698	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.SelectOccurrence	1000023699	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.SelectPlus	1000023700	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Supprime	1000023701	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.SupprimeSelect	1000023702	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.SupprimeTout	1000023703	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.Trie	1000023704	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.VersExcel	1000023705	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.VersWord	1000023706	gestion des champs Zone répétée (syntaxe préfixée)	1	1
<Zone répétée>.VersXML	1000023707	gestion des champs Zone répétée (syntaxe préfixée)	1	1
Abandonne	1000017024	gestion des fenêtres	1	1
Abs	3050050	Mathématiques	1	1
AccessibilitéLecteurEcranActif	1410090330		0	1
ActionBarRechercheVisible	1000021599	Action Bar	1	1
ActionBarSupprimeHistoriqueRecherche	1000021600	Action Bar	1	1
ActionDéclareUndo	1000022678	Action	1	1
ActionDo	1000022676	Action	1	1
ActionRapideAjoute	1410090053	Action rapide	0	1
ActionRapideEpingle	1410090069	Action rapide	0	1
ActionRapideListe	1410090067	Action rapide	0	1
ActionRapideSupprime	1410090064	Action rapide	0	1
ActionRapideSupprimeTout	1410090068	Action rapide	0	1
ActionRedo	1000022608	Action	1	1
ActionUndo	1000022677	Action	1	1
ActiveXEvénement	3025010	gestion des champs	1	1
AdminWBCréeCompte	1410089450	pilotage du Serveur d'application WEBDEV	0	1
AdminWBDéconnecte	1410089343	pilotage du Serveur d'application WEBDEV	0	1
AdminWBListeApplication	1410089996	pilotage du Serveur d'application WEBDEV	0	1
AdminWBListeCompte	1410089449	pilotage du Serveur d'application WEBDEV	0	1
AdminWBListeConnexion	1410089342	pilotage du Serveur d'application WEBDEV	0	1
AdminWBModifieCompte	1410089471	pilotage du Serveur d'application WEBDEV	0	1
AdminWBSupprimeApplication	1410089999	pilotage du Serveur d'application WEBDEV	0	1
AdminWBSupprimeCompte	1410089472	pilotage du Serveur d'application WEBDEV	0	1
AfficheLicence	1410090236	gestion du téléphone	0	1
Age	3027034	gestion des dates et des heures	1	1
AgendaAffiche	1000019425	Agenda	1	1
AgendaAffichePériodePrécédente	1000018886	Agenda	1	1
AgendaAffichePériodeSuivante	1000018885	Agenda	1	1
AgendaAjouteRendezVous	1000018877	Agenda	1	1
AgendaChangeMode	1000019497	Agenda	1	1
AgendaChangeZoom	1000018883	Agenda	1	1
AgendaCouleurFond	1000020004	Agenda	1	1
AgendaDateVisible	1000022875	Agenda	1	1
AgendaHeureAffichée	1000018888	Agenda	1	1
AgendaHeureOuvrable	1000022530	Agenda	1	1
AgendaInfoXY	1000018887	Agenda	1	1
AgendaListeRendezVous	1000018880	Agenda	1	1
AgendaMode	1000019545	Agenda	1	1
AgendaPlageSélectionnée	1000022399	Agenda	1	1
AgendaPosition	1000018889	Agenda	1	1
AgendaSelectMoins	1000019147	Agenda	1	1
AgendaSelectPlus	1000019003	Agenda	1	1
AgendaSupprimeRendezVous	1000018881	Agenda	1	1
AgendaSupprimeTout	1000018882	Agenda	1	1
AgendaVersiCalendar	1000021919	Agenda	1	1
AgendaZoom	1000018884	Agenda	1	1
AgentAffiche	3016007	Agent	1	0
AgentBeep	3016009	Agent	1	0
AgentCache	3016001	Agent	1	0
AgentChoix	3016002	Agent	1	0
AgentConseil	3016003	Agent	1	0
AgentCrée	3016017	Agent	1	0
AgentDéplace	3016004	Agent	1	0
AgentHauteur	3016018	Agent	1	0
AgentLargeur	3016014	Agent	1	0
AgentMessage	3016016	Agent	1	0
AgentPosX	3016012	Agent	1	0
AgentPosY	3016010	Agent	1	0
AgentSaisie	3016013	Agent	1	0
AgentTermine	3016015	Agent	1	0
Agrège	1000024744	Tableau	0	1
AJAXAnnuleAppelAsynchrone	3055110	Ajax	1	1
AJAXAppelAsynchroneEnCours	3055111	Ajax	1	1
AJAXDisponible	3055112	Ajax	1	1
AJAXExécute	3055114	Ajax	1	1
AJAXExécuteAsynchrone	3055115	Ajax	1	1
Ajoute	1000017348	Tableau	1	1
AjouteColonne	1000017350	Tableau	1	1
AjouteCommandeVocale	1000017106	Reconnaissance Vocale	1	1
AjouteFavori	3055004	gestion du navigateur	1	1
AjouteLien	1000019038	gestion des champs	1	1
AjouteLigne	1000017349	Tableau	1	1
AjouteRéférence	1000023933	Tableau	1	1
AlbumSauve	1000020191	Album	1	1
AlbumSélecteur	1000020186	Album	1	1
Allemagne.VérifieIdNr	1410089244	gestion des identifiants administratifs	0	1
Allemagne.VérifieNuméroFiscal	1410090227	gestion des identifiants administratifs	0	1
Allemagne.VérifieUStIdNr	1410089248	gestion des identifiants administratifs	0	1
AnalyseurDébut	3013012	diverses WINDEV	1	1
AnalyseurFin	3013002	diverses WINDEV	1	1
AndroidActivityResultProcédure	1410088881	gestion du téléphone	0	1
AnimationActive	1000017399	Animation	1	1
AnimationChangeParamètre	3017002	Animation	1	1
AnimationChangeType	3017001	Animation	1	1
AnimationJoue	1000017387	Animation	1	1
AnimationJoueSurPropriétéChamp	1000017398	Animation	1	1
AnimationLitParamètre	3017003	Animation	1	1
AnimationMinFPS	1000017400	Animation	1	1
AnimationPrépare	1000017386	Animation	1	1
AnnéeBissextile	1000023781	gestion des dates et des heures	1	1
AnnéeEnCours	1000019394	gestion des dates et des heures	1	1
AnnuleContexteAWP	1000017170	gestion des pages	1	1
AnnuleContexteWebservice	1000019591	Webservices	1	1
AnsiVersOem	3024007	gestion des chaînes	1	1
AnsiVersUnicode	3024002	gestion des chaînes	1	1
API	3014005	diverses Windows	1	1
APIParamètre	3014026	diverses Windows	1	1
AppelAJAXEnCours	1000025871	diverses WINDEV	0	1
AppelDLL32	3014003	diverses Windows	1	1
Appeler une procédure/une fonction	1513007		1	1
AppelInterface	1000017088	diverses Windows	1	1
AppleIdentifiantPublicitaire	1410087936	gestion du téléphone	0	1
AppleSignIn	1000025404	gestion du téléphone	0	1
AppleTrackingDemandeAutorisationAsynchrone	1410087935	gestion du téléphone	0	1
AppleTrackingEtatAutorisation	1410087934	gestion du téléphone	0	1
AppliActiveVersion	1000018846	Mises à jour d'applications	1	1
AppliChangeParamètre	1000017260	Mises à jour d'applications	1	1
AppliContrôle	3013003	Mises à jour d'applications	1	1
AppliDéclencheMAJ	1000017261	Mises à jour d'applications	1	1
AppliDétecteMAJDisponible	1410087705	Mises à jour d'applications	0	1
AppliInfoVersion	1000018844	Mises à jour d'applications	1	1
AppliInstalleVersion	1000018918	Mises à jour d'applications	1	1
AppliListeVersion	1000018843	Mises à jour d'applications	1	1
AppliMAJDisponible	1000017293	Mises à jour d'applications	1	1
AppliOuvreFiche	1000020980	Exécutables	1	1
AppliParamètre	1000017268	Mises à jour d'applications	1	1
Applique	1000024856	Tableau	0	1
AppliSupprimeVersion	1000018847	Mises à jour d'applications	1	1
ArbreAffiche	1000019565	Arbre	1	1
ArbreAjoute	3018012	Arbre	1	1
ArbreCherche	3018030	Arbre	1	1
ArbreCopieElément	3018006	Arbre	1	1
ArbreDéplaceElément	3018024	Arbre	1	1
ArbreDéroule	3018007	Arbre	1	1
ArbreDérouleTout	3018022	Arbre	1	1
ArbreEnroule	3018008	Arbre	1	1
ArbreEnrouleTout	3018011	Arbre	1	1
ArbreEtat	3018015	Arbre	1	1
ArbreID	3018027	Arbre	1	1
ArbreInfoXY	3018026	Arbre	1	1
ArbreInsère	3018023	Arbre	1	1
ArbreListeFils	3018016	Arbre	1	1
ArbreModifie	3018013	Arbre	1	1
ArbreOccurrence	3018009	Arbre	1	1
ArbrePosition	3018005	Arbre	1	1
ArbreRécupèreFils	3018010	Arbre	1	1
ArbreRécupèreIdentifiant	3018004	Arbre	1	1
ArbreRécupèreIndice	1000023418	Arbre	1	1
ArbreSelect	3018003	Arbre	1	1
ArbreSelectMoins	1000019636	Arbre	1	1
ArbreSelectOccurrence	1000019376	Arbre	1	1
ArbreSelectPlus	3018002	Arbre	1	1
ArbreSupprime	3018001	Arbre	1	1
ArbreSupprimeFils	3018017	Arbre	1	1
ArbreSupprimeTout	3018018	Arbre	1	1
ArbreTri	3018021	Arbre	1	0
ArbreTrie	3018020	Arbre	1	1
ArbreTypeElément	3018014	Arbre	1	1
ArcCosinus	3050067	Mathématiques	1	1
ArcSinus	3050066	Mathématiques	1	1
ArcTang2	1000019879	Mathématiques	1	1
ArcTang	3050065	Mathématiques	1	1
Arrondi	3050063	Mathématiques	1	1
ArrondiAuMultiple	1410088706	Mathématiques	0	1
ArrondiInférieur	1000019395	Mathématiques	1	1
ArrondiSupérieur	1000019396	Mathématiques	1	1
Asc	3024004	gestion des chaînes	1	1
AscenseurAffiche	3025018	gestion des champs	1	1
AscenseurEstVisible	1000021644	gestion des champs	1	1
AscenseurPosition	1000021057	gestion des champs	1	1
AscenseurPositionMax	1000021826	gestion des champs	1	1
ASPAffiche	3012003	diverses WEBDEV	1	1
ASPExécute	3012007	diverses WEBDEV	1	1
AuthDéconnecte	1410090538	gestion des protocoles OAuth et OpenID	0	1
AuthIdentifie	1000022219	gestion des protocoles OAuth et OpenID	1	1
AuthImporteToken	1410089557	gestion des protocoles OAuth et OpenID	0	1
AuthIntrospecteToken	1410090841	gestion des protocoles OAuth et OpenID	0	1
AuthRécupèreInfoUtilisateur	1410090919	gestion des protocoles OAuth et OpenID	0	1
AuthRenouvelleToken	1000026168	gestion des protocoles OAuth et OpenID	0	1
AuthRévoqueToken	1410090634	gestion des protocoles OAuth et OpenID	0	1
AuthVérifieAuthentification	1410090756	gestion des protocoles OAuth et OpenID	0	1
AutoLanceAjoute	3019002	Exécutables	1	1
AutoLanceSupprime	3019001	Exécutables	1	1
AutomationEvénement	3013059	diverses WINDEV	1	1
AutomationParamètre	3013014	diverses WINDEV	1	1
Avertissement	3021009	Boîtes de dialogue	1	1
AvertissementAsynchrone	1000025270	Boîtes de dialogue	0	1
awEnvoieEtRécupèreInfo	1000022116	Apple Watch	1	1
awEnvoieInfo	1000022117	Apple Watch	1	1
awProcédureRéceptionEtEnvoiInfo	1000022118	Apple Watch	1	1
awProcédureRéceptionInfo	1000022119	Apple Watch	1	1
BandeauArrêteDéfilement	1000022512	Bandeau défilant	1	1
BandeauDernier	1000022516	Bandeau défilant	1	1
BandeauLanceDéfilement	1000022511	Bandeau défilant	1	1
BandeauPrécédent	1000022515	Bandeau défilant	1	1
BandeauPremier	1000022513	Bandeau défilant	1	1
BandeauSuivant	1000022514	Bandeau défilant	1	1
BarreAttache	3020003	Barre d'outils	1	1
BarreDétache	3020001	Barre d'outils	1	1
BarrePosition	3020004	Barre d'outils	1	1
BeaconArrêteDétectionEnArrièrePlan	1000023114	Beacon	1	1
BeaconArrêteDétectionPrécise	1000023116	Beacon	1	1
BeaconDétecteEnArrièrePlan	1000023112	Beacon	1	1
BeaconDétectePrécis	1000023115	Beacon	1	1
BeaconListeDétectionEnArrièrePlan	1000023113	Beacon	1	1
Belgique.VérifieBCE	1410089348	gestion des identifiants administratifs	0	1
Belgique.VérifieNISS	1410089349	gestion des identifiants administratifs	0	1
Belgique.VérifieNuméroFiscal	1410090223	gestion des identifiants administratifs	0	1
Belgique.VérifieUE	1410089350	gestion des identifiants administratifs	0	1
BinaireCharge	3044264	Hyper File compatibles	1	0
BinaireInfo	3044275	Hyper File compatibles	1	0
BinaireSauve	3044274	Hyper File compatibles	1	0
Bip	3013004	diverses WINDEV	1	1
BitcoinAdresseValide	1410088858	BitcoinCore	0	1
BitcoinCoreConnexionOccurrence	1410090772	BitcoinCore	0	1
BitcoinCoreDateHeureDernierBloc	1410090322	BitcoinCore	0	1
BitcoinCoreDateHeureDernierLancement	1410090771	BitcoinCore	0	1
BitcoinCoreDifficulté	1410086761	BitcoinCore	0	1
BitcoinCoreEspaceDisqueUtilisé	1410090773	BitcoinCore	0	1
BitcoinCoreHashBloc	1410090774	BitcoinCore	0	1
BitcoinCoreNombreBloc	1410090321	BitcoinCore	0	1
BitcoinCoreNombreHashParSeconde	1410090319	BitcoinCore	0	1
BitcoinCoreParamètre	1410090320	BitcoinCore	0	1
BitcoinCoreTauxHash	1410086762	BitcoinCore	0	1
BoutonSegmentéAjoute	1410090834	Bouton segmenté	0	1
BoutonSegmentéInsère	1410090835	Bouton segmenté	0	1
BoutonSegmentéSupprime	1410090836	Bouton segmenté	0	1
BoutonSegmentéSupprimeTout	1410090837	Bouton segmenté	0	1
Brésil.VérifieCNPJ	1410089249	gestion des identifiants administratifs	0	1
Brésil.VérifieCPF	1410089245	gestion des identifiants administratifs	0	1
Brésil.VérifieNuméroFiscal	1410090228	gestion des identifiants administratifs	0	1
BTAccepteConnexion	1000017128	Bluetooth	1	1
BTActive	1000019359	Bluetooth	1	1
BTActiveService	1000017142	Bluetooth	1	1
BTChangeConnectivité	1000017130	Bluetooth	1	1
BTChangeVisibilité	1000017129	Bluetooth	1	1
BTConnectePériphérique	1000017146	Bluetooth	1	1
BTDéconnectePériphérique	1000017147	Bluetooth	1	1
BTDésactiveService	1000017143	Bluetooth	1	1
BTEstVisible	1000017127	Bluetooth	1	1
BTEtat	1000019360	Bluetooth	1	1
BTInfoPériphérique	1000017133	Bluetooth	1	1
BTInfoRadio	1000017126	Bluetooth	1	1
BTLECaractéristiqueChangementValeur	1000022071	BTLE	1	1
BTLECaractéristiqueEcritValeur	1000022070	BTLE	1	1
BTLECaractéristiqueLitValeur	1000022069	BTLE	1	1
BTLEConnecte	1000021884	BTLE	1	1
BTLEDéconnecte	1000021883	BTLE	1	1
BTLEDescripteurEcritValeur	1000022073	BTLE	1	1
BTLEDescripteurLitValeur	1000022072	BTLE	1	1
BTLEEtat	1000021885	BTLE	1	1
BTLEEtatConnexion	1000022068	BTLE	1	1
BTLEInitialise	1000022110	BTLE	1	1
BTLEInitialisePériphérique	1410087620	BTLE	0	1
BTLEListePériphérique	1000021882	BTLE	1	1
BTLERécupèreTousServices	1000022114	BTLE	1	1
BTLERécupèreToutesCaractéristiques	1000022115	BTLE	1	1
BTLERécupèreUnDescripteur	1000022112	BTLE	1	1
BTLERécupèreUneCaractéristique	1000022113	BTLE	1	1
BTLERécupèreUnService	1000022111	BTLE	1	1
BTListePériphérique	1000017132	Bluetooth	1	1
BTListeRadio	1000017125	Bluetooth	1	1
BTListeService	1000017141	Bluetooth	1	1
BTOuvrePropriétésPériphérique	1000017134	Bluetooth	1	1
BTPile	1000017229	Bluetooth	1	1
BTSélecteurPériphérique	1000017135	Bluetooth	1	1
BufferVersEntier	1000020508	gestion des chaînes	1	1
BufferVersHexa	1000019916	gestion des chaînes	1	1
BufferVersPhrase	1000025938	gestion des chaînes	0	1
BufferVersRéel	1000020509	gestion des chaînes	1	1
BufferVersURI	1410087415	URI	0	1
BulleActive	3025014	gestion des champs	1	1
BulleCouleur	3025015	gestion des champs	1	1
BulleDélai	3025051	gestion des champs	1	1
BulleLargeurMax	1000022257	gestion des champs	1	1
BulleMarge	1000021844	gestion des champs	1	1
CalendrierOuvre	1000017291	Calendrier	1	1
CalendrierPosition	1000017281	Calendrier	1	1
CalendrierSelect	1000017283	Calendrier	1	1
CalendrierSélecteur	1000017300	Calendrier	1	1
CalendrierSelectMoins	1000017340	Calendrier	1	1
CalendrierSelectOccurrence	1000017282	Calendrier	1	1
CalendrierSelectPlus	1000017339	Calendrier	1	1
CaméraAffiche	1410086595	Caméra	1	1
CaméraArrête	1410086596	Caméra	1	1
CaméraArrêteDécodage	1000022449	Caméra	1	1
CaméraCapture	1000022450	Caméra	1	1
CaméraChangeDriver	1000022451	Caméra	1	1
CaméraConfigure	1000022452	Caméra	1	1
CaméraDemandePermission	1000022453	Caméra	1	1
CaméraDémarreDécodage	1000022454	Caméra	1	1
CaméraEtat	1000022455	Caméra	1	1
CaméraGénèreMiniature	1000022456	Caméra	1	1
CaméraLanceAppli	1000022470	Caméra	1	1
CaméraListeDriver	1000022457	Caméra	1	1
CaméraListeParamètre	1000022458	Caméra	1	1
CaméraParamètre	1000022459	Caméra	1	1
CaméraPhoto	1410087225	Caméra	0	1
CaméraVidéoArrête	1410087229	Caméra	0	1
CaméraVidéoDémarre	1410087227	Caméra	0	1
Canada.VérifieNAS	1410089351	gestion des identifiants administratifs	0	1
Canada.VérifieNE15	1410089352	gestion des identifiants administratifs	0	1
Canada.VérifieNE9	1410089353	gestion des identifiants administratifs	0	1
Canada.VérifieNuméroFiscal	1410090221	gestion des identifiants administratifs	0	1
CapsLockVérifie	1000020557	diverses WEBDEV	1	1
CaptchaAffiche	1000019389	Captcha	1	1
CaptchaVérifie	1000019390	Captcha	1	1
CapteurDétecteChangementAccélération	1000019362	Capteur	1	1
CapteurDétecteChangementOrientation	1000019361	Capteur	1	1
CapteurDétecteDébutSecousses	1000019363	Capteur	1	1
CapteurDétecteFinSecousses	1000019364	Capteur	1	1
CapteurRécupèreOrientation	1000019369	Capteur	1	1
CapteurTermine	1000019644	Capteur	1	1
Caract	3024003	gestion des chaînes	1	1
CaractOccurrenceType	1000019894	gestion des chaînes	1	1
CaractType	1000019895	gestion des chaînes	1	1
CaractUnicode	1000019397	gestion des chaînes	1	1
CarteAffichePopup	1000025553	Carte	0	1
CarteAffichePosition	1000019787	Carte	1	1
CarteAfficheZone	1000025535	Carte	0	1
CarteAjouteCalque	1410091361	Carte	0	1
CarteAjouteForme	1000025509	Carte	0	1
CarteAjouteImage	1000025532	Carte	0	1
CarteAjouteItinéraire	1000020383	Carte	1	1
CarteAjouteMarqueur	1000019794	Carte	1	1
CarteChangeStyle	1000025556	Carte	0	1
CarteConfigureAPIGgl	1000021611	Carte	1	1
