nom	id	theme
<Tableau de bord>.ConfigurationInitiale	1000022525	gestion des champs Tableau de bord (syntaxe préfixée)
<Tableau de bord>.DéplaceWidget	1000022527	gestion des champs Tableau de bord (syntaxe préfixée)
<Tableau de bord>.InfoXY	1000022529	gestion des champs Tableau de bord (syntaxe préfixée)
<Tableau de bord>.Mode	1000022532	gestion des champs Tableau de bord (syntaxe préfixée)
<Tableau de bord>.Occurrence	1000022538	gestion des champs Tableau de bord (syntaxe préfixée)
<Tableau de bord>.RécupèreWidgetPosition	1000022533	gestion des champs Tableau de bord (syntaxe préfixée)
<Tableau de bord>.SauveConfiguration	1000022534	gestion des champs Tableau de bord (syntaxe préfixée)
<Tableau de bord>.Supprime	1000022535	gestion des champs Tableau de bord (syntaxe préfixée)
<Tableau de bord>.SupprimeTout	1000022536	gestion des champs Tableau de bord (syntaxe préfixée)
<Tableau croisé dynamique>.AxeXY	1000022178	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.AxeY	1000023710	
<Tableau croisé dynamique>.CalculeMiseAJour	1000022179	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.CalculeMiseAJourAsynchrone	1410090404	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.CalculeTout	1000022180	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.CalculeToutAsynchrone	1410090405	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.Charge	1000022181	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.Déroule	1000022182	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.DérouleTout	1000022183	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.Enroule	1000022184	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.EnrouleTout	1000022185	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.Filtre	1000022186	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.InfoXY	1000022187	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.ListePositionEntête	1000022188	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.Sauve	1000022189	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.Select	1000022190	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.SelectOccurrence	1000022191	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.ValeurEntête	1000022192	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableau croisé dynamique>.VersExcel	1000022193	gestion des champs Tableau croisé dynamique (syntaxe préfixée)
<Tableur>.AjouteDonnée	1000023711	Tableur (syntaxe préfixée)
<Tableur>.AjouteFeuille	1000023712	Tableur (syntaxe préfixée)
<Tableur>.AjouteFormule	1000023713	Tableur (syntaxe préfixée)
<Tableur>.AjouteImage	1000023714	Tableur (syntaxe préfixée)
<Tableur>.AjouteLien	1410090430	Tableur (syntaxe préfixée)
<Tableur>.AjouteNom	1000023715	Tableur (syntaxe préfixée)
<Tableur>.AutoriseProcédure	1000023716	Tableur (syntaxe préfixée)
<Tableur>.CadreSélection	1000023717	Tableur (syntaxe préfixée)
<Tableur>.ChampFormule	1000023718	Tableur (syntaxe préfixée)
<Tableur>.Charge	1000023719	Tableur (syntaxe préfixée)
<Tableur>.Cherche	1000023720	Tableur (syntaxe préfixée)
<Tableur>.DébutModification	1000023721	Tableur (syntaxe préfixée)
<Tableur>.DéfusionneCellule	1410089570	Tableur (syntaxe préfixée)
<Tableur>.DéplaceFeuille	1410087262	Tableur (syntaxe préfixée)
<Tableur>.Ferme	1000023722	Tableur (syntaxe préfixée)
<Tableur>.Fige	1000023723	Tableur (syntaxe préfixée)
<Tableur>.FinModification	1000023724	Tableur (syntaxe préfixée)
<Tableur>.FusionneCellule	1000026322	Tableur (syntaxe préfixée)
<Tableur>.InsèreColonne	1000023725	Tableur (syntaxe préfixée)
<Tableur>.InsèreFeuille	1000023726	Tableur (syntaxe préfixée)
<Tableur>.InsèreLigne	1000023727	Tableur (syntaxe préfixée)
<Tableur>.ListeCommentaire	1410090614	Tableur (syntaxe préfixée)
<Tableur>.Position	1000023728	Tableur (syntaxe préfixée)
<Tableur>.RecalculeTout	1000023729	Tableur (syntaxe préfixée)
<Tableur>.RécupèreFormule	1000023730	Tableur (syntaxe préfixée)
<Tableur>.RécupèreFusion	1000023731	Tableur (syntaxe préfixée)
<Tableur>.RécupèreSélection	1000023732	Tableur (syntaxe préfixée)
<Tableur>.Remplace	1000023898	Tableur (syntaxe préfixée)
<Tableur>.RestaurePositionEtSélection	1000023733	Tableur (syntaxe préfixée)
<Tableur>.Sauve	1000023734	Tableur (syntaxe préfixée)
<Tableur>.SauvePositionEtSélection	1000023735	Tableur (syntaxe préfixée)
<Tableur>.SelectCommentaire	1410090615	Tableur (syntaxe préfixée)
<Tableur>.SelectFeuille	1000023736	Tableur (syntaxe préfixée)
<Tableur>.SelectMoins	1000023737	Tableur (syntaxe préfixée)
<Tableur>.SelectPlus	1000023738	Tableur (syntaxe préfixée)
<Tableur>.StyleSélection	1000023739	Tableur (syntaxe préfixée)
<Tableur>.SupprimeColonne	1000023740	Tableur (syntaxe préfixée)
<Tableur>.SupprimeFeuille	1000023741	Tableur (syntaxe préfixée)
<Tableur>.SupprimeLigne	1000023742	Tableur (syntaxe préfixée)
<Tableur>.SupprimeTout	1000023743	Tableur (syntaxe préfixée)
<Tableur>.TrieSélection	1000023744	Tableur (syntaxe préfixée)
<Tableur>.TypeEtMasqueSélection	1000023745	Tableur (syntaxe préfixée)
<Thread>.DemandeArrêt	1000024924	gestion des threads (syntaxe préfixée)
<Thread>.EnvoieSignal	1000024926	gestion des threads (syntaxe préfixée)
<Thread>.Reprend	1000024927	
<Thread>.Suspend	1000024929	
<TimeLine>.Affiche	1000020775	gestion des champs TimeLine (syntaxe préfixée)
<TimeLine>.AjouteEvénement	1000020776	gestion des champs TimeLine (syntaxe préfixée)
<TimeLine>.AjoutePiste	1000020777	gestion des champs TimeLine (syntaxe préfixée)
<TimeLine>.ChangeMode	1000020778	gestion des champs TimeLine (syntaxe préfixée)
<TimeLine>.ListeEvénement	1000020779	gestion des champs TimeLine (syntaxe préfixée)
<TimeLine>.SupprimeEvénement	1000020780	gestion des champs TimeLine (syntaxe préfixée)
<TimeLine>.SupprimePiste	1000020781	gestion des champs TimeLine (syntaxe préfixée)
<TimeLine>.SupprimeTout	1000020782	gestion des champs TimeLine (syntaxe préfixée)
<Toast>.Affiche	1000024863	
<Traitement de texte>.Ajoute	1000024032	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.DébutModification	1000023405	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.EffaceMiseEnForme	1410090632	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.EntreEdition	1000024263	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Ferme	1000024264	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.FinModification	1000024265	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Imprime	1000024266	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.InfoXY	1000025346	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Insère	1000024267	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.InsèreTableau	1000024268	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.ModeCopieMiseEnForme	1410090630	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Ouvre	1000024269	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Positionne	1000024270	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Recherche	1000024271	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.RechercheElémentParNom	1410088862	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Redo	1000024390	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.RedoOccurrence	1000024391	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Remplace	1000024392	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Sauve	1000024393	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Sélectionne	1000024394	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.SortEdition	1000024395	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.Undo	1000024397	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.UndoOccurrence	1000024398	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.UndoRedoSupprimeTout	1000024399	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.VersHTML	1000024400	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.VersImage	1000024401	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.VersPDF	1000024402	gestion du champ Traitement de texte (syntaxe préfixée)
<Traitement de texte>.VersTexte	1000024403	gestion du champ Traitement de texte (syntaxe préfixée)
<TreeMap>.Ajoute	1000019740	gestion des champs TreeMap (syntaxe préfixée)
<TreeMap>.Cherche	1000019742	gestion des champs TreeMap (syntaxe préfixée)
<TreeMap>.InfoXY	1000019743	gestion des champs TreeMap (syntaxe préfixée)
<TreeMap>.Occurrence	1000019752	gestion des champs TreeMap (syntaxe préfixée)
<TreeMap>.SelectGroupe	1000019793	gestion des champs TreeMap (syntaxe préfixée)
<TreeMap>.Supprime	1000019799	gestion des champs TreeMap (syntaxe préfixée)
<TreeMap>.SupprimeTout	1000019800	gestion des champs TreeMap (syntaxe préfixée)
<Type Buffer>.CrypteAsymétrique	1410087279	cryptage / compression (syntaxe préfixée)
<Type Buffer>.CrypteAsymétriqueEnveloppé	1410087280	cryptage / compression (syntaxe préfixée)
<Type Buffer>.CrypteStandard	1410087281	cryptage / compression (syntaxe préfixée)
<Type Buffer>.Décode	1410087344	cryptage / compression (syntaxe préfixée)
<Type Buffer>.DécrypteAsymétrique	1410087282	cryptage / compression (syntaxe préfixée)
<Type Buffer>.DécrypteAsymétriqueEnveloppé	1410087283	cryptage / compression (syntaxe préfixée)
<Type Buffer>.Encode	1410087345	cryptage / compression (syntaxe préfixée)
<Type Date>.VersChaîne	1000023952	gestion des Dates et des Heures (syntaxe préfixée)
<Type Date>.VersEntier	1000024029	gestion des Dates et des Heures (syntaxe préfixée)
<Type Date>.VersJour	1000024030	gestion des Dates et des Heures (syntaxe préfixée)
<Type Date>.VersJourDansLAnnée	1410090343	gestion des Dates et des Heures (syntaxe préfixée)
<Type Date>.VersJourEnLettre	1000024031	gestion des Dates et des Heures (syntaxe préfixée)
<Type Date>.VersMoisEnLettre	1000024051	gestion des Dates et des Heures (syntaxe préfixée)
<Type Date>.VersNuméroDeSemaine	1000024160	gestion des Dates et des Heures (syntaxe préfixée)
<Type DateHeure>.VersChaîne	1000025807	gestion des Dates et des Heures (syntaxe préfixée)
<Type DateHeure>.VersEpoch	1000024161	gestion des Dates et des Heures (syntaxe préfixée)
<Type DateHeure>.VersRéel	1000024190	gestion des Dates et des Heures (syntaxe préfixée)
<Type Durée>.VersChaîne	1000023947	gestion des Dates et des Heures (syntaxe préfixée)
<Type Tableau>.Contient	1410091180	gestion des tableaux (syntaxe préfixée)
<Upload>.CopieFichier	1000019046	Upload (syntaxe préfixée)
<Upload>.FichierEnCours	1000019047	Upload (syntaxe préfixée)
<Upload>.Lance	1000019063	Upload (syntaxe préfixée)
<Upload>.NomFichier	1000019064	Upload (syntaxe préfixée)
<Upload>.Supprime	1000019065	Upload (syntaxe préfixée)
<Upload>.SupprimeTout	1000019069	Upload (syntaxe préfixée)
<Upload>.Taille	1000019070	Upload (syntaxe préfixée)
<Upload>.TailleEnvoyée	1000019071	Upload (syntaxe préfixée)
<Upload>.TailleEnvoyéeFichierEnCours	1000019074	Upload (syntaxe préfixée)
<Upload>.TailleFichier	1000019075	Upload (syntaxe préfixée)
<Upload>.TailleFichierEnCours	1000019076	Upload (syntaxe préfixée)
<Variable ActionRapide>.Ajoute	1410090385	gestion des raccourcis d'application (app shortcuts)  (syntaxe préfixée)
<Variable ActionRapide>.Epingle	1410090409	gestion des raccourcis d'application (app shortcuts)  (syntaxe préfixée)
<Variable ActionRapide>.Supprime	1410090386	gestion des raccourcis d'application (app shortcuts)  (syntaxe préfixée)
<Variable adminWBAuth>.CréeCompte	1410089712	pilotage du Serveur d'application WEBDEV (syntaxe préfixée)
<Variable adminWBAuth>.Déconnecte	1410089713	pilotage du Serveur d'application WEBDEV (syntaxe préfixée)
<Variable adminWBAuth>.ListeApplication	1410090464	pilotage du Serveur d'application WEBDEV (syntaxe préfixée)
<Variable adminWBAuth>.ListeCompte	1410089714	pilotage du Serveur d'application WEBDEV (syntaxe préfixée)
<Variable adminWBAuth>.ListeConnexion	1410089715	pilotage du Serveur d'application WEBDEV (syntaxe préfixée)
<Variable adminWBAuth>.ModifieCompte	1410089716	pilotage du Serveur d'application WEBDEV (syntaxe préfixée)
<Variable adminWBAuth>.SupprimeApplication	1410090465	pilotage du Serveur d'application WEBDEV (syntaxe préfixée)
<Variable adminWBAuth>.SupprimeCompte	1410089717	pilotage du Serveur d'application WEBDEV (syntaxe préfixée)
<Variable AuthToken>.OpenIDLitIdentité	1000023629	gestion des protocoles OAuth et OpenID (syntaxe préfixée)
<Variable btleCaractéristique>.ChangementValeur	1000022171	BTLE (syntaxe préfixée)
<Variable btleCaractéristique>.EcritValeur	1000022172	BTLE (syntaxe préfixée)
<Variable btleCaractéristique>.LitValeur	1000022173	BTLE (syntaxe préfixée)
<Variable btleCaractéristique>.RécupèreUnDescripteur	1000022218	BTLE (syntaxe préfixée)
<Variable btleDescripteur>.EcritValeur	1000022199	BTLE (syntaxe préfixée)
<Variable btleDescripteur>.LitValeur	1000022200	BTLE (syntaxe préfixée)
<Variable btlePériphérique>.Connecte	1000022195	BTLE (syntaxe préfixée)
<Variable btlePériphérique>.Déconnecte	1000022196	BTLE (syntaxe préfixée)
<Variable btlePériphérique>.EtatConnexion	1000022202	BTLE (syntaxe préfixée)
<Variable btlePériphérique>.RécupèreTousServices	1000022216	BTLE (syntaxe préfixée)
<Variable btlePériphérique>.RécupèreUnService	1000022222	BTLE (syntaxe préfixée)
<Variable btleService>.RécupèreToutesCaractéristiques	1000022217	BTLE (syntaxe préfixée)
<Variable btleService>.RécupèreUneCaractéristique	1000022221	BTLE (syntaxe préfixée)
<Variable Certificat>.ExtraitValeurExtension	1410087241	gestion des certificats (syntaxe préfixée)
<Variable Certificat>.OuvrePropriétés	1000024378	gestion des certificats (syntaxe préfixée)
<Variable Commande>.AjouteArgument	1410090748	gestion de l'exécution des commandes en mode console (syntaxe préfixée)
<Variable Commande>.AjouteOption	1410090749	gestion de l'exécution des commandes en mode console (syntaxe préfixée)
<Variable Commande>.EcritEntréeStandard	1410090750	gestion de l'exécution des commandes en mode console (syntaxe préfixée)
<Variable Commande>.Exécute	1410090751	gestion de l'exécution des commandes en mode console (syntaxe préfixée)
<Variable Commande>.ExécutionEstEnCours	1410091033	gestion de l'exécution des commandes en mode console (syntaxe préfixée)
<Variable Commande>.LitSortieErreur	1410090752	gestion de l'exécution des commandes en mode console (syntaxe préfixée)
<Variable Commande>.LitSortieStandard	1410090753	gestion de l'exécution des commandes en mode console (syntaxe préfixée)
<Variable Commande>.RécupèreCodeRetour	1410090754	gestion de l'exécution des commandes en mode console (syntaxe préfixée)
<Variable Commande>.Termine	1410091034	gestion de l'exécution des commandes en mode console (syntaxe préfixée)
<Variable Connection>.RSRenommeNomServeur	1410088539	
<Variable Connexion>.ActiveTriggerServeur	1000022637	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.AjouteGroupe	1000022638	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.AjouteLiaison	1000022639	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.AjouteOptimisationPlanifiée	1000022641	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.AjoutePlanification	1000022642	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.AjouteSauvegardePlanifiée	1000022644	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.AjouteTâche	1000022645	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.AjouteUtilisateur	1000022646	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.AnnuleSauvegarde	1000022647	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ArrêteServeur	1000022648	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ChargeParamètre	1000022649	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.CopieFichier	1000022650	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.DéclencheMiseAJourServeur	1000022651	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.DéconnecteClient	1000022652	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.DécritTriggerServeur	1000022653	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.DésactiveTriggerServeur	1000022654	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.DétruitTriggerServeur	1000022655	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.DupliqueBaseDeDonnées	1000022656	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.EnvoieMessageVersClient	1000022657	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ExécutePlanification	1000022658	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ExécuteProcédure	1000022659	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ExécuteProcédureAsynchrone	1410091179	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ExécuteSauvegardePlanifiée	1000022660	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.FermeConnexion	1000023941	gestion HFSQL (syntaxe préfixée)
<Variable Connexion>.FichierExiste	1000023959	gestion HFSQL (syntaxe préfixée)
<Variable Connexion>.FinInterditAccèsBaseDeDonnées	1000022661	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.GèreIntégrité	1000023960	gestion HFSQL (syntaxe préfixée)
<Variable Connexion>.GèreMiseAJourServeur	1000022662	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.GèreServeur	1000022664	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.GèreTâche	1000022665	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoBlocage	1000022774	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoDroitBaseDeDonnées	1000022666	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoDroitFichier	1000022667	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoDroitRubrique	1410090543	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoDroitServeur	1000022668	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoDroitVue	1000022669	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoFichier	1000023961	gestion HFSQL (syntaxe préfixée)
<Variable Connexion>.InfoGroupe	1000022670	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoPropriétéBaseDeDonnées	1000022673	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoPropriétéFichier	1000022674	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoPropriétéServeur	1000022675	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoSauvegarde	1000022679	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoServeur	1000022682	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoTâche	1000022686	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoUtilisateur	1000022687	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InfoVue	1000022688	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.InterditAccèsBaseDeDonnées	1000022690	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeBaseDeDonnées	1000022692	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeElémentStocké	1000022693	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeFichiersSurveillés	1410090429	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeGroupe	1000022694	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeHistoriquePlanification	1410090890	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeOptimisationPlanifiée	1000022695	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeParamètre	1000022697	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListePlanification	1000022698	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeSauvegardePlanifiée	1000022699	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeTâche	1000022700	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ListeUtilisateur	1000022701	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.MaintenanceServeur	1000022702	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.MiseAJourCollection	1000022704	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.MiseAJourRequête	1000022705	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.MiseAJourVue	1000022706	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieDroitBaseDeDonnées	1000022707	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieDroitFichier	1000022709	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieDroitRubrique	1410090544	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieDroitServeur	1000022710	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieDroitVue	1000022711	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieGroupe	1000022714	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieOptimisationPlanifiée	1000022715	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifiePlanification	1000022716	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifiePropriétéBaseDeDonnées	1000022717	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifiePropriétéFichier	1000022718	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifiePropriétéServeur	1000022720	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieSauvegardePlanifiée	1000022721	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieTâche	1000022722	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.ModifieUtilisateur	1000022723	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.NotifAjouteDestinataireCC	1000022724	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.NotifAjouteDestinataireEmail	1000022725	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.NotifConfigure	1000022726	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.NotifListeDestinataireCC	1000022727	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.NotifListeDestinataireEmail	1000022729	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.NotifSupprimeDestinataireCC	1000022731	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.NotifSupprimeDestinataireEmail	1000022733	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.OpérationEncours	1000022745	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.OuvreConnexion	1000023962	gestion HFSQL (syntaxe préfixée)
<Variable Connexion>.PolitiqueSécuritéDébloqueCompte	1410091327	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.PolitiqueSécuritéModifie	1410091328	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.PolitiqueSécuritéRécupère	1410086666	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.PolitiqueSécuritéVérifie	1410091329	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.Priorité	1000022746	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.PrioritéClient	1000022747	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.QualitéConnexion	1000022748	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.RafraîchitVue	1000023963	gestion HFSQL (syntaxe préfixée)
<Variable Connexion>.RécupèreLog	1000022749	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.RécupèreSauvegarde	1000022750	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.RégénèreFichier	1000023964	gestion HFSQL (syntaxe préfixée)
<Variable Connexion>.RestaureSauvegarde	1000022751	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.RSAjouteConfig	1000023471	
<Variable Connexion>.RSAttendTraitementDonnées	1000023528	
<Variable Connexion>.RSDéclenche	1000023529	
<Variable Connexion>.RSIgnoreErreur	1410090601	
<Variable Connexion>.RSInfo	1000023536	
<Variable Connexion>.RSInit	1000023550	
<Variable Connexion>.RSListeConfig	1000023554	
<Variable Connexion>.RSModifieConfig	1000023574	
<Variable Connexion>.RSSupprimeConfig	1000023579	
<Variable Connexion>.RSTransformeSpareEnServeur	1410091036	
<Variable Connexion>.Sauvegarde	1000022752	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.SauveParamètre	1000022753	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.SimuleRéseau	1000022754	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.SupprimeBaseDeDonnées	1000022755	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.SupprimeCollection	1000022756	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.SupprimeFichier	1000022757	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.SupprimeGroupe	1000022758	gestion de HFSQL Client/Serveur (syntaxe préfixée)
<Variable Connexion>.SupprimeHistoriquePlanification	1410090891	gestion de HFSQL Client/Serveur (syntaxe préfixée)
